obs,df,sig,assymmetry,modelKL,laplace,meanfield 
3.0,2.0,0.4000000059604645,2.0,-4.271185398101807,-0.9449667930603027,-0.627332329750061
3.0,2.0,0.4000000059604645,2.0,-4.271185398101807,-0.9366990327835083,-0.7031910419464111
3.0,2.0,0.4000000059604645,2.0,-4.265314102172852,-0.9095134735107422,-0.8413072824478149
3.0,2.0,0.4000000059604645,2.0,-4.265314102172852,-0.9362913370132446,-0.7225265502929688
3.0,2.0,0.4000000059604645,2.0,-4.272891998291016,-0.9987316131591797,-1.3298097848892212
3.0,2.0,0.4000000059604645,2.0,-4.272891998291016,-1.0280308723449707,-1.0745402574539185
3.0,2.0,0.4000000059604645,2.0,-4.5278191566467285,-1.3669347763061523,-1.9980930089950562
3.0,2.0,0.4000000059604645,2.0,-4.5278191566467285,-1.3674652576446533,-1.5535207986831665
3.0,2.0,0.4000000059604645,2.0,-4.334261894226074,-1.162904977798462,-2.1878414154052734
3.0,2.0,0.4000000059604645,2.0,-4.334261894226074,-1.1940233707427979,-1.7682691812515259
3.0,2.0,0.4000000059604645,2.0,-4.420254707336426,-1.557201862335205,-4.289547443389893
3.0,2.0,0.4000000059604645,2.0,-4.420254707336426,-1.486156702041626,-4.969149112701416
3.0,2.0,0.4000000059604645,2.0,-4.935276031494141,-2.297590494155884,-5.057276248931885
3.0,2.0,0.4000000059604645,2.0,-4.935276031494141,-2.0140492916107178,-5.225830554962158
3.0,2.0,0.4000000059604645,2.0,-6.196389198303223,-3.8932220935821533,-6.865484714508057
3.0,2.0,0.4000000059604645,2.0,-6.196389198303223,-3.4270083904266357,-6.683404445648193
3.0,2.0,0.4000000059604645,2.0,-4.3819146156311035,-1.5896565914154053,-4.432278156280518
3.0,2.0,0.4000000059604645,2.0,-4.3819146156311035,-1.4411003589630127,-4.917286396026611
3.0,2.0,0.4000000059604645,2.0,-4.8184661865234375,-1.9838895797729492,-3.7695813179016113
3.0,2.0,0.4000000059604645,2.0,-4.8184661865234375,-1.7561712265014648,-3.9434099197387695
3.0,2.0,0.4000000059604645,2.0,-7.15705680847168,-4.062307357788086,-3.201237201690674
3.0,2.0,0.4000000059604645,2.0,-7.15705680847168,-4.23310661315918,-4.297812461853027
3.0,2.0,0.4000000059604645,2.0,-4.864991664886475,-1.9118645191192627,-3.0388102531433105
3.0,2.0,0.4000000059604645,2.0,-4.864991664886475,-1.7081520557403564,-3.176514148712158
3.0,2.0,0.4000000059604645,2.0,-5.35413932800293,-2.5904593467712402,-8.811010360717773
3.0,2.0,0.4000000059604645,2.0,-5.35413932800293,-2.61808180809021,-10.159173965454102
3.0,2.0,0.4000000059604645,2.0,-5.206193923950195,-2.458627462387085,-8.408803939819336
3.0,2.0,0.4000000059604645,2.0,-5.206193923950195,-2.467305898666382,-9.676743507385254
3.0,2.0,0.4000000059604645,2.0,-4.405519962310791,-1.6079771518707275,-4.295498371124268
3.0,2.0,0.4000000059604645,2.0,-4.405519962310791,-1.4458444118499756,-4.726871967315674
3.0,2.0,0.4000000059604645,2.0,-4.640100479125977,-1.7167809009552002,-3.2281718254089355
3.0,2.0,0.4000000059604645,2.0,-4.640100479125977,-1.529170036315918,-3.4461045265197754
3.0,2.0,0.4000000059604645,2.0,-4.580583572387695,-1.634812593460083,-3.091186046600342
3.0,2.0,0.4000000059604645,2.0,-4.580583572387695,-1.4597032070159912,-3.3263697624206543
3.0,2.0,0.4000000059604645,2.0,-4.423758506774902,-1.1326274871826172,-0.7356220483779907
3.0,2.0,0.4000000059604645,2.0,-4.423758506774902,-1.133866548538208,-0.6741502285003662
3.0,2.0,0.4000000059604645,2.0,-4.877862930297852,-2.0359153747558594,-5.98321008682251
3.0,2.0,0.4000000059604645,2.0,-4.877862930297852,-2.330463171005249,-5.768996715545654
3.0,2.0,0.4000000059604645,2.0,-4.723583698272705,-1.5782668590545654,-1.9509602785110474
3.0,2.0,0.4000000059604645,2.0,-4.723583698272705,-1.562356948852539,-1.4902242422103882
3.0,2.0,0.4000000059604645,2.0,-4.509587287902832,-1.3678359985351562,-2.2387619018554688
3.0,2.0,0.4000000059604645,2.0,-4.509587287902832,-1.3716239929199219,-1.7566245794296265
3.0,2.0,0.4000000059604645,2.0,-5.231069564819336,-2.8570854663848877,-12.831191062927246
3.0,2.0,0.4000000059604645,2.0,-5.231069564819336,-2.718430280685425,-14.014948844909668
3.0,2.0,0.4000000059604645,2.0,-4.781557083129883,-1.5494096279144287,-0.8846360445022583
3.0,2.0,0.4000000059604645,2.0,-4.781557083129883,-1.5453038215637207,-0.7983542680740356
3.0,2.0,0.4000000059604645,2.0,-4.614184856414795,-1.3581342697143555,-0.8258293867111206
3.0,2.0,0.4000000059604645,2.0,-4.614184856414795,-1.3562169075012207,-0.7435308694839478
3.0,2.0,0.4000000059604645,2.0,-4.761527061462402,-1.6818921566009521,-2.3695478439331055
3.0,2.0,0.4000000059604645,2.0,-4.761527061462402,-1.7026560306549072,-3.0226569175720215
3.0,2.0,0.4000000059604645,2.0,-4.280068874359131,-0.9196716547012329,-0.6178039312362671
3.0,2.0,0.4000000059604645,2.0,-4.280068874359131,-0.9035427570343018,-0.6802610158920288
3.0,2.0,0.4000000059604645,2.0,-4.969101428985596,-1.759692907333374,-0.9021936655044556
3.0,2.0,0.4000000059604645,2.0,-4.969101428985596,-1.7719190120697021,-1.083856225013733
3.0,2.0,0.4000000059604645,2.0,-4.356010913848877,-1.0264649391174316,-0.8245116472244263
3.0,2.0,0.4000000059604645,2.0,-4.356010913848877,-0.9822856187820435,-0.9392942190170288
3.0,2.0,0.4000000059604645,2.0,-4.350479602813721,-1.0918595790863037,-1.9339724779129028
3.0,2.0,0.4000000059604645,2.0,-4.350479602813721,-1.182785987854004,-1.6948353052139282
3.0,2.0,0.4000000059604645,2.0,-5.993396759033203,-2.895721912384033,-1.4104443788528442
3.0,2.0,0.4000000059604645,2.0,-5.993396759033203,-2.8688573837280273,-1.2005544900894165
3.0,2.0,0.4000000059604645,2.0,-4.362473487854004,-1.058901071548462,-0.7349116802215576
3.0,2.0,0.4000000059604645,2.0,-4.362473487854004,-1.0621864795684814,-0.6583139896392822
3.0,2.0,0.4000000059604645,2.0,-4.271623611450195,-0.8963133096694946,-0.6257858276367188
3.0,2.0,0.4000000059604645,2.0,-4.271623611450195,-0.9047544002532959,-0.5905580520629883
3.0,2.0,0.4000000059604645,2.0,-4.279482364654541,-1.1302411556243896,-2.6922154426574707
3.0,2.0,0.4000000059604645,2.0,-4.279482364654541,-1.209986686706543,-2.304142951965332
3.0,2.0,0.4000000059604645,2.0,-4.313745975494385,-1.3775749206542969,-3.3363184928894043
3.0,2.0,0.4000000059604645,2.0,-4.313745975494385,-1.2769455909729004,-3.8199572563171387
3.0,2.0,0.4000000059604645,2.0,-4.4810380935668945,-1.515613317489624,-3.418139934539795
3.0,2.0,0.4000000059604645,2.0,-4.4810380935668945,-1.4850566387176514,-4.098906993865967
3.0,2.0,0.4000000059604645,2.0,-4.4037981033325195,-1.469722032546997,-3.2142539024353027
3.0,2.0,0.4000000059604645,2.0,-4.4037981033325195,-1.3231029510498047,-3.5517420768737793
3.0,2.0,0.4000000059604645,2.0,-4.403892517089844,-1.1070098876953125,-0.6676703691482544
3.0,2.0,0.4000000059604645,2.0,-4.403892517089844,-1.1065232753753662,-0.6859769821166992
3.0,2.0,0.4000000059604645,2.0,-5.647400379180908,-3.4637815952301025,-19.597503662109375
3.0,2.0,0.4000000059604645,2.0,-5.647400379180908,-3.801439046859741,-18.62025260925293
3.0,2.0,0.4000000059604645,2.0,-5.751033782958984,-3.5138986110687256,-20.090545654296875
3.0,2.0,0.4000000059604645,2.0,-5.751033782958984,-3.7617604732513428,-18.86078643798828
3.0,2.0,0.4000000059604645,2.0,-4.497309684753418,-1.7256064414978027,-7.1663737297058105
3.0,2.0,0.4000000059604645,2.0,-4.497309684753418,-1.88273024559021,-6.497503757476807
3.0,2.0,0.4000000059604645,2.0,-5.612632751464844,-2.6932220458984375,-5.274709224700928
3.0,2.0,0.4000000059604645,2.0,-5.612632751464844,-2.5917856693267822,-4.174435138702393
3.0,2.0,0.4000000059604645,2.0,-5.064739227294922,-2.1066834926605225,-4.4783711433410645
3.0,2.0,0.4000000059604645,2.0,-5.064739227294922,-2.056788682937622,-3.576728343963623
3.0,2.0,0.4000000059604645,2.0,-5.270326614379883,-2.3091466426849365,-4.348195552825928
3.0,2.0,0.4000000059604645,2.0,-5.270326614379883,-2.2399210929870605,-3.4218649864196777
3.0,2.0,0.4000000059604645,2.0,-5.731400489807129,-3.3013994693756104,-10.281636238098145
3.0,2.0,0.4000000059604645,2.0,-5.731400489807129,-3.8226869106292725,-10.316191673278809
3.0,2.0,0.4000000059604645,2.0,-5.10991907119751,-2.7333757877349854,-13.967114448547363
3.0,2.0,0.4000000059604645,2.0,-5.10991907119751,-3.05745005607605,-13.255156517028809
3.0,2.0,0.4000000059604645,2.0,-5.10991907119751,-2.7333757877349854,-13.967114448547363
3.0,2.0,0.4000000059604645,2.0,-5.10991907119751,-3.05745005607605,-13.255156517028809
3.0,2.0,0.4000000059604645,2.0,-5.25447416305542,-2.9521279335021973,-14.082718849182129
3.0,2.0,0.4000000059604645,2.0,-5.25447416305542,-3.3717381954193115,-13.60891056060791
3.0,2.0,0.4000000059604645,2.0,-4.65690803527832,-1.2308402061462402,-0.6556061506271362
3.0,2.0,0.4000000059604645,2.0,-4.65690803527832,-1.2325525283813477,-0.6536105871200562
3.0,2.0,0.4000000059604645,2.0,-4.997556686401367,-1.7854723930358887,-0.8708974123001099
3.0,2.0,0.4000000059604645,2.0,-4.997556686401367,-1.7879092693328857,-0.9054964780807495
3.0,2.0,0.4000000059604645,2.0,-5.497908115386963,-2.8077356815338135,-11.74122142791748
3.0,2.0,0.4000000059604645,2.0,-5.497908115386963,-2.785634756088257,-10.299216270446777
3.0,2.0,0.4000000059604645,2.0,-5.275643825531006,-2.6312077045440674,-11.970380783081055
3.0,2.0,0.4000000059604645,2.0,-5.275643825531006,-2.667527914047241,-10.656875610351562
3.0,2.0,0.4000000059604645,2.0,-4.984260559082031,-2.4484903812408447,-9.704769134521484
3.0,2.0,0.4000000059604645,2.0,-4.984260559082031,-2.815622091293335,-9.376870155334473
3.0,2.0,0.4000000059604645,2.0,-4.688558578491211,-1.9684789180755615,-7.440698146820068
3.0,2.0,0.4000000059604645,2.0,-4.688558578491211,-2.242173433303833,-7.044539928436279
3.0,2.0,0.4000000059604645,2.0,-5.295372486114502,-2.903383255004883,-11.4793062210083
3.0,2.0,0.4000000059604645,2.0,-5.295372486114502,-3.357438325881958,-11.255538940429688
3.0,2.0,0.4000000059604645,2.0,-5.104323387145996,-2.7301127910614014,-13.049934387207031
3.0,2.0,0.4000000059604645,2.0,-5.104323387145996,-3.103288412094116,-12.518195152282715
3.0,2.0,0.4000000059604645,2.0,-4.304076194763184,-1.1954455375671387,-3.1499743461608887
3.0,2.0,0.4000000059604645,2.0,-4.304076194763184,-1.2981393337249756,-2.7542710304260254
3.0,2.0,0.4000000059604645,2.0,-5.630771160125732,-2.4920732975006104,-3.5948128700256348
3.0,2.0,0.4000000059604645,2.0,-5.630771160125732,-2.7750847339630127,-3.621835231781006
3.0,2.0,0.4000000059604645,2.0,-4.455257415771484,-1.5072829723358154,-4.867992877960205
3.0,2.0,0.4000000059604645,2.0,-4.455257415771484,-1.6892101764678955,-4.47204065322876
3.0,2.0,0.4000000059604645,2.0,-4.351512432098389,-1.3738682270050049,-4.4975810050964355
3.0,2.0,0.4000000059604645,2.0,-4.351512432098389,-1.5044143199920654,-4.011569499969482
3.0,2.0,0.4000000059604645,2.0,-5.355165481567383,-1.9535553455352783,-0.9319998025894165
3.0,2.0,0.4000000059604645,2.0,-5.355165481567383,-1.899174451828003,-0.9400054216384888
3.0,2.0,0.4000000059604645,2.0,-8.493963241577148,-5.056516647338867,-1.6137913465499878
3.0,2.0,0.4000000059604645,2.0,-8.493963241577148,-5.05819034576416,-1.6153677701950073
3.0,2.0,0.4000000059604645,2.0,-6.577001571655273,-3.1399781703948975,-1.1502166986465454
3.0,2.0,0.4000000059604645,2.0,-6.577001571655273,-3.108422040939331,-1.1344400644302368
3.0,2.0,0.4000000059604645,2.0,-6.272745609283447,-2.825897455215454,-1.0538915395736694
3.0,2.0,0.4000000059604645,2.0,-6.272745609283447,-2.807546854019165,-1.046812891960144
3.0,2.0,0.4000000059604645,2.0,-6.034312725067139,-2.5923984050750732,-1.0021885633468628
3.0,2.0,0.4000000059604645,2.0,-6.034312725067139,-2.56813383102417,-0.9953826665878296
3.0,2.0,0.4000000059604645,2.0,-4.4344377517700195,-1.3563930988311768,-2.29547119140625
3.0,2.0,0.4000000059604645,2.0,-4.4344377517700195,-1.3358213901519775,-2.837528705596924
3.0,2.0,0.4000000059604645,2.0,-4.594071388244629,-2.0281219482421875,-6.038878917694092
3.0,2.0,0.4000000059604645,2.0,-4.594071388244629,-1.7888591289520264,-6.438043117523193
3.0,2.0,0.4000000059604645,2.0,-4.646183013916016,-1.6505980491638184,-3.2825961112976074
3.0,2.0,0.4000000059604645,2.0,-4.646183013916016,-1.6514103412628174,-4.0251359939575195
3.0,2.0,0.4000000059604645,2.0,-4.3206257820129395,-1.0082004070281982,-0.7559012174606323
3.0,2.0,0.4000000059604645,2.0,-4.3206257820129395,-1.0144476890563965,-0.6594119071960449
3.0,2.0,0.4000000059604645,2.0,-4.266632080078125,-1.0537443161010742,-2.0012927055358887
3.0,2.0,0.4000000059604645,2.0,-4.266632080078125,-1.106532096862793,-1.6599851846694946
3.0,2.0,0.4000000059604645,2.0,-4.322266578674316,-1.1437532901763916,-2.1393866539001465
3.0,2.0,0.4000000059604645,2.0,-4.322266578674316,-1.1769180297851562,-1.732214093208313
3.0,2.0,0.4000000059604645,2.0,-4.267585754394531,-1.0670297145843506,-2.1341395378112793
3.0,2.0,0.4000000059604645,2.0,-4.267585754394531,-1.1246392726898193,-1.7809854745864868
3.0,2.0,0.4000000059604645,2.0,-4.253696918487549,-0.9096345901489258,-0.7999969720840454
3.0,2.0,0.4000000059604645,2.0,-4.253696918487549,-0.9284621477127075,-0.6849888563156128
3.0,2.0,0.4000000059604645,2.0,-4.403303146362305,-1.5236647129058838,-5.668903827667236
3.0,2.0,0.4000000059604645,2.0,-4.403303146362305,-1.6482336521148682,-5.051074504852295
3.0,2.0,0.4000000059604645,2.0,-4.4049859046936035,-1.5279667377471924,-5.702418804168701
3.0,2.0,0.4000000059604645,2.0,-4.4049859046936035,-1.653843641281128,-5.0846686363220215
3.0,2.0,0.4000000059604645,2.0,-5.243292331695557,-2.470970392227173,-6.6558051109313965
3.0,2.0,0.4000000059604645,2.0,-5.243292331695557,-2.8367879390716553,-6.567968845367432
3.0,2.0,0.4000000059604645,2.0,-4.383793830871582,-1.47859787940979,-5.3367791175842285
3.0,2.0,0.4000000059604645,2.0,-4.383793830871582,-1.601252555847168,-4.745950222015381
3.0,2.0,0.4000000059604645,2.0,-4.8394670486450195,-2.4107933044433594,-6.836655139923096
3.0,2.0,0.4000000059604645,2.0,-4.8394670486450195,-2.10186505317688,-7.114481449127197
3.0,2.0,0.4000000059604645,2.0,-4.623974800109863,-2.139497995376587,-8.107911109924316
3.0,2.0,0.4000000059604645,2.0,-4.623974800109863,-1.954960584640503,-8.83889102935791
3.0,2.0,0.4000000059604645,2.0,-4.7038140296936035,-2.171553134918213,-8.428690910339355
3.0,2.0,0.4000000059604645,2.0,-4.7038140296936035,-2.0331225395202637,-9.309246063232422
3.0,2.0,0.4000000059604645,2.0,-4.306760311126709,-1.057079553604126,-0.9996165037155151
3.0,2.0,0.4000000059604645,2.0,-4.306760311126709,-1.0372588634490967,-1.2518812417984009
3.0,2.0,0.4000000059604645,2.0,-4.986417770385742,-1.8020305633544922,-1.1431986093521118
3.0,2.0,0.4000000059604645,2.0,-4.986417770385742,-1.8255650997161865,-1.4925376176834106
3.0,2.0,0.4000000059604645,2.0,-4.907386779785156,-1.7145702838897705,-1.0984097719192505
3.0,2.0,0.4000000059604645,2.0,-4.907386779785156,-1.7343003749847412,-1.4282845258712769
3.0,2.0,0.4000000059604645,2.0,-4.290148735046387,-1.074753761291504,-1.3740195035934448
3.0,2.0,0.4000000059604645,2.0,-4.290148735046387,-1.0084757804870605,-1.6111918687820435
3.0,2.0,0.4000000059604645,2.0,-4.309891223907471,-1.3368046283721924,-3.002699375152588
3.0,2.0,0.4000000059604645,2.0,-4.309891223907471,-1.229729175567627,-3.4226183891296387
3.0,2.0,0.4000000059604645,2.0,-4.446444511413574,-1.7290337085723877,-5.578668117523193
3.0,2.0,0.4000000059604645,2.0,-4.446444511413574,-1.6078472137451172,-6.258758068084717
3.0,2.0,0.4000000059604645,2.0,-4.856785774230957,-2.18072247505188,-9.848734855651855
3.0,2.0,0.4000000059604645,2.0,-4.856785774230957,-2.2715213298797607,-8.81170654296875
3.0,2.0,0.4000000059604645,2.0,-5.461333274841309,-3.240243673324585,-17.561389923095703
3.0,2.0,0.4000000059604645,2.0,-5.461333274841309,-3.61474871635437,-16.78085708618164
3.0,2.0,0.4000000059604645,2.0,-5.926843643188477,-3.41800856590271,-17.134170532226562
3.0,2.0,0.4000000059604645,2.0,-5.926843643188477,-3.439486265182495,-15.484101295471191
3.0,2.0,0.4000000059604645,2.0,-5.677651882171631,-3.582434892654419,-18.111736297607422
3.0,2.0,0.4000000059604645,2.0,-5.677651882171631,-4.091660499572754,-17.64883804321289
3.0,2.0,0.4000000059604645,2.0,-5.812287330627441,-3.7721946239471436,-18.577110290527344
3.0,2.0,0.4000000059604645,2.0,-5.812287330627441,-4.330533027648926,-18.21728515625
3.0,2.0,0.4000000059604645,2.0,-8.289144515991211,-5.581413269042969,-19.124282836914062
3.0,2.0,0.4000000059604645,2.0,-8.289144515991211,-5.225492477416992,-16.440418243408203
3.0,2.0,0.4000000059604645,2.0,-7.98870849609375,-5.310848236083984,-19.237871170043945
3.0,2.0,0.4000000059604645,2.0,-7.98870849609375,-4.993921279907227,-16.642934799194336
3.0,2.0,0.4000000059604645,2.0,-5.772392749786377,-3.501554250717163,-19.894729614257812
3.0,2.0,0.4000000059604645,2.0,-5.772392749786377,-3.7147977352142334,-18.58669662475586
3.0,2.0,0.4000000059604645,2.0,-5.692255020141602,-3.557062864303589,-20.028675079345703
3.0,2.0,0.4000000059604645,2.0,-5.692255020141602,-3.9371612071990967,-19.13880157470703
3.0,2.0,0.4000000059604645,2.0,-5.967191696166992,-3.727360963821411,-21.312511444091797
3.0,2.0,0.4000000059604645,2.0,-5.967191696166992,-3.9135968685150146,-19.868194580078125
3.0,2.0,0.4000000059604645,2.0,-6.554096698760986,-4.332027435302734,-24.053281784057617
3.0,2.0,0.4000000059604645,2.0,-6.554096698760986,-4.386720657348633,-22.151290893554688
3.0,2.0,0.4000000059604645,2.0,-6.118948936462402,-4.027431488037109,-23.721473693847656
3.0,2.0,0.4000000059604645,2.0,-6.118948936462402,-4.283088684082031,-22.343067169189453
3.0,2.0,0.4000000059604645,2.0,-4.261178493499756,-0.8924732208251953,-0.6392714977264404
3.0,2.0,0.4000000059604645,2.0,-4.261178493499756,-0.9018435478210449,-0.5950430631637573
3.0,2.0,0.4000000059604645,2.0,-4.352931022644043,-1.069253921508789,-0.9875401258468628
3.0,2.0,0.4000000059604645,2.0,-4.352931022644043,-1.0784354209899902,-0.7994457483291626
3.0,2.0,0.4000000059604645,2.0,-5.709991455078125,-2.616999864578247,-1.703710675239563
3.0,2.0,0.4000000059604645,2.0,-5.709991455078125,-2.5720937252044678,-1.3123821020126343
3.0,2.0,0.4000000059604645,2.0,-4.321603775024414,-1.0113624334335327,-0.6431790590286255
3.0,2.0,0.4000000059604645,2.0,-4.321603775024414,-1.0066132545471191,-0.7174714803695679
3.0,2.0,0.4000000059604645,2.0,-4.273403167724609,-1.0836446285247803,-1.4417067766189575
3.0,2.0,0.4000000059604645,2.0,-4.273403167724609,-1.0429928302764893,-1.766558289527893
3.0,2.0,0.4000000059604645,2.0,-6.031219482421875,-4.354534149169922,-22.4232177734375
3.0,2.0,0.4000000059604645,2.0,-6.031219482421875,-4.0040082931518555,-23.5523681640625
3.0,2.0,0.4000000059604645,2.0,-7.028866767883301,-4.437265396118164,-19.33671760559082
3.0,2.0,0.4000000059604645,2.0,-7.028866767883301,-4.569544792175293,-21.593902587890625
3.0,2.0,0.4000000059604645,2.0,-6.038792610168457,-4.535513877868652,-22.693115234375
3.0,2.0,0.4000000059604645,2.0,-6.038792610168457,-4.0874176025390625,-23.573598861694336
3.0,2.0,0.4000000059604645,2.0,-5.6012091636657715,-3.7111876010894775,-18.116804122924805
3.0,2.0,0.4000000059604645,2.0,-5.6012091636657715,-3.3889529705047607,-19.109298706054688
3.0,2.0,0.4000000059604645,2.0,-6.773563861846924,-5.981759071350098,-26.00518035888672
3.0,2.0,0.4000000059604645,2.0,-6.773563861846924,-5.19211483001709,-26.115463256835938
3.0,2.0,0.4000000059604645,2.0,-6.855449676513672,-6.122664451599121,-26.520915985107422
3.0,2.0,0.4000000059604645,2.0,-6.855449676513672,-5.3108673095703125,-26.594074249267578
3.0,2.0,0.4000000059604645,2.0,-4.655551910400391,-1.395721673965454,-1.3172818422317505
3.0,2.0,0.4000000059604645,2.0,-4.655551910400391,-1.2981090545654297,-1.4280215501785278
3.0,2.0,0.4000000059604645,2.0,-4.694011688232422,-1.8081738948822021,-5.782561779022217
3.0,2.0,0.4000000059604645,2.0,-4.694011688232422,-1.8238627910614014,-4.892349720001221
3.0,2.0,0.4000000059604645,2.0,-4.872023105621338,-1.9649832248687744,-5.349106311798096
3.0,2.0,0.4000000059604645,2.0,-4.872023105621338,-2.2428061962127686,-5.152796268463135
3.0,2.0,0.4000000059604645,2.0,-4.784313201904297,-1.9850397109985352,-6.4395432472229
3.0,2.0,0.4000000059604645,2.0,-4.784313201904297,-2.2715818881988525,-6.162377834320068
3.0,2.0,0.4000000059604645,2.0,-4.888020038604736,-1.8807621002197266,-4.4428205490112305
3.0,2.0,0.4000000059604645,2.0,-4.888020038604736,-2.1339223384857178,-4.278158664703369
3.0,2.0,0.4000000059604645,2.0,-4.587204456329346,-1.6910312175750732,-5.427187442779541
3.0,2.0,0.4000000059604645,2.0,-4.587204456329346,-1.9172015190124512,-5.088359355926514
3.0,2.0,0.4000000059604645,2.0,-4.638601303100586,-1.8279073238372803,-6.353731632232666
3.0,2.0,0.4000000059604645,2.0,-4.638601303100586,-2.0793533325195312,-5.993377208709717
3.0,2.0,0.4000000059604645,2.0,-4.798445224761963,-2.0742149353027344,-8.845672607421875
3.0,2.0,0.4000000059604645,2.0,-4.798445224761963,-2.1455061435699463,-7.833278179168701
3.0,2.0,0.4000000059604645,2.0,-4.996711254119873,-2.4994773864746094,-12.817037582397461
3.0,2.0,0.4000000059604645,2.0,-4.996711254119873,-2.7098095417022705,-11.884955406188965
3.0,2.0,0.4000000059604645,2.0,-5.304355144500732,-3.0308711528778076,-14.809191703796387
3.0,2.0,0.4000000059604645,2.0,-5.304355144500732,-3.4542877674102783,-14.303326606750488
3.0,2.0,0.4000000059604645,2.0,-6.306214809417725,-3.865532636642456,-19.744640350341797
3.0,2.0,0.4000000059604645,2.0,-6.306214809417725,-3.8606340885162354,-17.89495086669922
3.0,2.0,0.4000000059604645,2.0,-4.858023643493652,-2.230372667312622,-10.586641311645508
3.0,2.0,0.4000000059604645,2.0,-4.858023643493652,-2.358248472213745,-9.590706825256348
3.0,2.0,0.4000000059604645,2.0,-8.061370849609375,-6.484502792358398,-20.497303009033203
3.0,2.0,0.4000000059604645,2.0,-8.061370849609375,-7.528985977172852,-21.31310272216797
3.0,2.0,0.4000000059604645,2.0,-9.058146476745605,-6.85614013671875,-29.74148941040039
3.0,2.0,0.4000000059604645,2.0,-9.058146476745605,-6.449751853942871,-26.441743850708008
3.0,2.0,0.4000000059604645,2.0,-7.093064308166504,-5.878138542175293,-36.309593200683594
3.0,2.0,0.4000000059604645,2.0,-7.093064308166504,-6.449549674987793,-35.23952102661133
3.0,2.0,0.4000000059604645,2.0,-7.293533802032471,-5.873620986938477,-36.360023498535156
3.0,2.0,0.4000000059604645,2.0,-7.293533802032471,-6.093660354614258,-34.38840866088867
3.0,2.0,0.4000000059604645,2.0,-6.0933356285095215,-4.153953552246094,-24.271024703979492
3.0,2.0,0.4000000059604645,2.0,-6.0933356285095215,-4.581228256225586,-23.30630874633789
3.0,2.0,0.4000000059604645,2.0,-4.402897357940674,-1.2953212261199951,-2.0733518600463867
3.0,2.0,0.4000000059604645,2.0,-4.402897357940674,-1.181556224822998,-2.321293354034424
3.0,2.0,0.4000000059604645,2.0,-4.334234237670898,-1.3740911483764648,-3.0705151557922363
3.0,2.0,0.4000000059604645,2.0,-4.334234237670898,-1.2525358200073242,-3.4593749046325684
3.0,2.0,0.4000000059604645,2.0,-4.345302104949951,-1.3479313850402832,-2.9494566917419434
3.0,2.0,0.4000000059604645,2.0,-4.345302104949951,-1.2915632724761963,-3.4995808601379395
3.0,2.0,0.4000000059604645,2.0,-5.014142990112305,-2.932847023010254,-11.953633308410645
3.0,2.0,0.4000000059604645,2.0,-5.014142990112305,-2.59574294090271,-12.547041893005371
3.0,2.0,0.4000000059604645,2.0,-4.6100873947143555,-2.110025405883789,-7.933207988739014
3.0,2.0,0.4000000059604645,2.0,-4.6100873947143555,-1.9301502704620361,-8.662775993347168
3.0,2.0,0.4000000059604645,2.0,-4.386114597320557,-1.1239213943481445,-1.9556764364242554
3.0,2.0,0.4000000059604645,2.0,-4.386114597320557,-1.2218952178955078,-1.7304631471633911
3.0,2.0,0.4000000059604645,2.0,-4.271347999572754,-1.0757651329040527,-2.1471266746520996
3.0,2.0,0.4000000059604645,2.0,-4.271347999572754,-1.1294646263122559,-1.7830296754837036
3.0,2.0,0.4000000059604645,2.0,-4.272447109222412,-0.9416486024856567,-0.7437523603439331
3.0,2.0,0.4000000059604645,2.0,-4.272447109222412,-0.9519526958465576,-0.6478821039199829
3.0,2.0,0.4000000059604645,2.0,-4.2780232429504395,-0.8997824192047119,-0.6154125928878784
3.0,2.0,0.4000000059604645,2.0,-4.2780232429504395,-0.9067610502243042,-0.5878797769546509
3.0,2.0,0.4000000059604645,2.0,-4.336212158203125,-0.9490004777908325,-0.5928419828414917
3.0,2.0,0.4000000059604645,2.0,-4.336212158203125,-0.9421045780181885,-0.6124683618545532
3.0,2.0,0.4000000059604645,2.0,-4.3475213050842285,-1.0971417427062988,-0.9569336175918579
3.0,2.0,0.4000000059604645,2.0,-4.3475213050842285,-1.0838534832000732,-1.2064486742019653
3.0,2.0,0.4000000059604645,2.0,-4.295141696929932,-0.9219461679458618,-0.7903443574905396
3.0,2.0,0.4000000059604645,2.0,-4.295141696929932,-0.9495444297790527,-0.6943717002868652
3.0,2.0,0.4000000059604645,2.0,-4.30009651184082,-1.092651128768921,-1.2908655405044556
3.0,2.0,0.4000000059604645,2.0,-4.30009651184082,-1.0642759799957275,-1.609275460243225
3.0,2.0,0.4000000059604645,2.0,-4.457733154296875,-1.7869253158569336,-5.413743495941162
3.0,2.0,0.4000000059604645,2.0,-4.457733154296875,-1.6021714210510254,-5.903273105621338
3.0,2.0,0.4000000059604645,2.0,-4.647185325622559,-2.1297457218170166,-8.153826713562012
3.0,2.0,0.4000000059604645,2.0,-4.647185325622559,-1.971297025680542,-8.958975791931152
3.0,2.0,0.4000000059604645,2.0,-4.312808036804199,-1.0873377323150635,-1.1549535989761353
3.0,2.0,0.4000000059604645,2.0,-4.312808036804199,-1.064751386642456,-1.4497088193893433
3.0,2.0,0.4000000059604645,2.0,-4.382665634155273,-1.1138317584991455,-1.1472464799880981
3.0,2.0,0.4000000059604645,2.0,-4.382665634155273,-1.044790506362915,-1.3086005449295044
